"V1","V2","V3","V4"
2.95665049841742,2.32892082438652,2.44405569681598,1.56272536767928
3.902704611806,2.84180763455356,3.54279678810834,2.52352579085181
1.68344993660256,2.93621632518193,0.655633562497744,1.01566405565427
0.45130253831089,2.07717966009678,2.03135604908668,1.75143662334002
1.41307557664508,1.89684299776102,1.82963125298257,2.67234768436209
-3.05997623930389,-7.67251348297554,-3.54006671779231,-3.1377475080575
3.0947872476091,2.78055032974464,3.18902961351524,2.78043755320291
3.35794515480716,3.33015984901928,3.17213784903486,7.0198542225626
0.254064961256623,6.07004239778822,3.73401475755561,3.09835741354359
2.97472473736159,2.74527705418798,3.50950091823377,2.63105360246681
4.25489809084724,0.570717579776396,2.04170523812556,0.804469894325658
1.39996818947005,1.17381858927152,2.61244917350323,2.55623187465361
3.3923393180311,2.41858890913192,2.51117923922104,2.33894751975805
3.35676168526164,2.72761803332468,2.01450919352216,2.1749809696297
1.95138500624465,2.7273160057051,3.30952174103448,2.9867662636764
2.5944836598179,4.44998969341359,1.29463547403114,2.81391000515451
3.61181969120496,2.80769056904206,2.90693110742403,1.94950849404702
0.939558739281938,-0.740063131487701,0.422901911311445,0.302513783531082
5.01085098084459,1.44181853126059,2.40922504214086,2.05901873871494
2.89752414271443,2.70752910252976,2.84425693493147,5.12537497778168
3.28746294023802,4.22678704103346,3.17438541274771,3.06789735895259
1.34665691878738,2.34908593171757,3.81417677463752,3.44233019645295
3.00794063319898,3.60457493827779,3.1517248938465,3.21370697574274
0.752523536447933,0.37344120910415,2.8685056402141,0.711723608792445
3.36585592367607,2.96596412934614,3.68851629700396,3.3901654143427
3.05156570440378,3.03545376964111,3.11387174195849,3.39344099927524
1.66777755981586,4.16548700783907,2.13816614249381,2.36691111230116
2.15509332480818,2.32889438948508,2.90890906092437,3.35048390643908
5.81226359200574,8.22816249002113,5.32067162995104,7.22100868849227
2.91915041663371,5.6661857052891,4.40554692049087,6.14015751088079
2.24135681710965,1.92132839895741,3.73977527382512,3.78393802673614
2.03148253535023,1.5722275713471,1.87439234558076,1.90211272851117
2.90209702038306,3.38200283271635,2.94327196384068,1.93098841456406
1.65449543725048,2.78718384157484,1.03640495134837,0.973477569276665
-1.30458819347684,-0.6056936440737,1.90023175016816,0.312193513480225
1.34043562839112,2.69085194907563,1.98041322341723,3.67831137748693
1.14762802885434,2.77583030242318,2.04809384567252,2.0294114304869
-0.770882795160106,1.16513787861773,2.43118003788092,1.05081968999627
1.49675508653647,1.62268230452857,1.11576451193495,3.13248283404397
2.46930072766225,0.904894550045287,2.210300002772,1.34640194641643
2.27898816868562,0.316534592171024,1.83939970911301,1.71648180771683
2.13279354757193,2.35594821738855,2.86483915775008,2.79706363877425
2.60510727817878,3.50783587467571,2.63060164072606,4.34830401090519
1.60595960809611,1.60579025495595,2.14475053280519,1.54201075840237
0.99354105095817,1.37759570151583,1.58839977759649,0.964886393709119
1.7660268963505,1.29867842247318,1.79574210015542,1.27145139982555
2.97815956274924,5.43957459097178,3.92110295657915,3.27973059492
2.68631120839838,1.93197235571972,2.82428948371672,2.79198551406971
1.33737984743197,2.60177008276435,1.38797492786134,1.92467912084645
0.118233228948051,2.31541143078803,2.86757433007114,3.21475397937997
0.287696156647113,-0.00448384019281978,1.83164488119445,-0.237862231065602
2.14925257833585,2.20771963208912,1.41982714183937,2.8754328206764
1.17354029533453,3.68093827055408,4.22888388352122,1.37706287615605
2.97680012982968,2.85753676529806,3.14254204231269,2.79291449685691
4.17141776641552,3.97762151453115,2.50901077051617,2.48639283098659
6.66212407596002,1.66695382790134,2.86110083288971,3.87613103031986
0.943611852460369,0.42683978101998,0.992599388408182,2.25940862445649
1.37632003848342,1.3282327175647,2.57844497319649,0.839932150543814
2.80848221597545,2.87466762446037,2.60579874659394,3.12161843769207
0.789673038603927,3.21668862120857,1.41775209744702,1.77100868581655
1.54881495344336,1.81775822192275,1.23882658600161,1.89902403988001
2.21841809522972,2.70256549970057,3.11946077665698,1.93867140111907
2.09488785518863,2.6060893679863,1.77287352177922,1.98558090625911
3.09294856488334,2.27412572299589,3.23272346948354,3.03668158290675
1.91470629572706,1.02210208061899,1.33387225454134,2.20285701693944
4.47463717347798,1.94277479626681,4.1320324659644,3.98600910526815
4.97669799754799,4.12176808079861,4.33685381544126,5.30808565348931
4.7764607921612,3.65340988762563,3.86817110789618,4.04270024808413
2.13371315942167,2.98979081758193,2.32838998954377,3.1028944369117
2.59942803314819,2.88739905630577,2.99258057867158,2.90106314241772
3.02507680683016,4.01161931583295,2.76097125635771,4.03530153718265
2.65902644379251,2.33019561370108,1.98300881383212,1.928495433946
1.0007488952322,3.40636678828834,2.18793726925375,1.88277304236063
1.91932600330511,2.4612862934429,1.88345873198242,2.06080107843499
3.15970084139252,5.05803522992528,5.837317335323,3.71740810983305
3.63088023876806,3.30620706924471,3.16503456608235,3.40477507602384
1.38101279840959,3.75492370334166,2.59992679398077,1.30429034112849
0.812669703187726,1.3016320987904,1.61117216549712,1.97579647658849
1.7528001944916,2.48597444536659,2.92447884821847,2.50372302972261
2.8836015482837,1.62077147141969,3.02959325668418,2.70410113834547
2.34926735054807,2.39359509375997,2.94974337573016,3.18226931318932
1.95559983729793,2.96708316099511,1.87064458957082,2.39970400358767
1.10683811109972,3.09473118673779,1.79325421261161,1.61698208057294
0.181479833022643,3.04823654445268,3.25017881795447,0.335434856226519
3.54158279699456,2.61592953846434,3.73503954335537,3.11552494388319
3.83771401755946,2.44935575494834,2.93366741792289,3.24481391701699
0.778466447859964,-0.799538464588897,-0.173051842427576,-0.503560093906646
2.16252617675419,1.27415856871381,1.85897533178805,1.40968744060297
4.45807584832286,3.09534971920389,5.16172122264484,4.27925256496773
2.0730535856523,4.72698509461769,3.04461690271174,3.30239789186215
1.88187163278626,1.79922407141668,2.23577110513775,2.23351536627102
2.96932622587652,2.46247266837649,2.27749143204428,2.77608315484203
1.39294928561224,3.29383734564071,1.90948268378954,1.40964001418753
0.73754408540749,0.535623792503684,3.8459159173296,2.14898105819286
1.81184376462654,2.6150669129275,3.32266381998885,3.15679623147667
2.68421267040012,1.23150455104174,2.65705162406101,2.50363393442267
2.6639232913573,2.60344577130968,2.5363892303745,2.73558028024511
4.16347201541705,3.63324923011221,3.07948039973329,2.6885570248593
2.79522265709146,1.36423842007156,2.42299920666004,1.47353883868306
3.46147931503958,2.78157411295848,3.7839721167783,3.71110038864497
2.23825160520793,1.46180596820324,1.76214199952593,1.32565446194571
4.42047372490149,3.51285793775152,4.10137614359285,3.80888704773578
4.66582897044817,0.796448632582342,4.25530064390234,1.29531782879338
2.23873736025979,2.54709344475821,2.32311386914935,2.47803984925271
2.51039681759957,1.59661388415737,1.46864608294049,1.83897780138698
2.91908128051857,2.90077264270224,2.71285603972832,2.48755469008789
0.610631747121714,2.04497128222919,1.72915339959659,2.35503857258334
3.71370137921462,3.72432929123279,3.35155194160056,3.70610376267971
2.88710350649977,2.54811741800154,2.48654312522708,2.42613003137071
-3.26920339686791,-3.81354629071275,-2.48483928112298,-1.55644708715469
2.94154862883878,4.10326387768382,4.54001531251942,7.40279741742123
4.73172080306067,1.4816190765158,2.78186736388079,2.77852080023774
3.44801128127091,3.76156681576791,3.54064591587998,2.4568497646644
2.29870391378178,3.17489585374957,2.7704695917221,3.88568053485453
1.26238302723325,1.34820136687239,2.67523288675992,0.347472660145038
2.10605369789004,1.34000078710157,1.62667263776958,1.6852437355408
-0.125557667403605,0.622541319285529,0.731223583614141,1.25138315363203
0.720047341382601,0.419409163432397,1.04510867424935,1.48327025675301
0.691643939681567,2.71840742350834,1.14129548643069,0.853304436243577
-2.29723165852797,2.92572701229935,-1.08269219576615,-3.96242235922866
7.99541878534831,2.3908120602726,3.65858374089887,6.09716269140241
3.62674089136379,2.87764076719171,2.66453365616437,3.44055929292891
3.22112339476206,3.65991274183114,3.31925529758424,3.07587889774513
2.50744830162886,2.82774391844097,3.02043887269709,2.83275798965612
2.92039918385964,3.40371412170862,3.99871909244664,3.87649586555941
2.33603476083567,1.64804168089243,2.35048448024744,2.78959071834126
2.70425072527867,2.46351773430948,2.31225138500746,2.07668767838024
2.21640747744339,2.23048117806516,0.987336416508415,-0.126453082427923
1.98627157604467,3.05290653122059,2.35304898080543,2.26943503351276
1.9304061515335,0.314650347587585,2.22461908200988,-0.296284668112536
2.32538000845306,4.54015963865995,3.30944393015056,2.47506052878436
4.41765178391165,4.06414814114304,3.89415603509953,3.63587465097369
3.28594272284184,3.63706973671558,3.13989135081918,2.9298631538408
4.57314523904222,3.50765769918253,3.4431831180405,2.74647173497864
0.850180036858169,0.782437922565533,1.07537097621493,0.90500268159209
0.889898675657294,1.99602468396238,0.975322982601773,0.980888500338471
2.51541736360877,2.10135713584174,2.07546543657066,1.36327500844458
2.19357252065273,1.25592063844605,2.49716941599455,2.32744830086903
4.53032116339129,1.16249260249557,3.03710345985251,3.14491857092598
2.38456044098837,0.907372329905545,1.92261057588396,1.62079071553289
1.00842929510028,4.27870420585805,2.947153903613,2.27349909242833
-0.0732545867182877,-1.25511142082687,0.0214780935648515,-0.558165235221745
2.25717984695717,6.09471172874299,4.08957967663212,4.45922334091693
1.57752412139855,1.93054408471484,4.27915941221416,2.55203483815218
1.7486045961748,-0.723544544496125,1.9641579389016,1.97661694579212
2.21595083830641,3.29302489269715,3.37404441654087,3.47112602351111
0.908534084296918,1.05377801342235,1.62282769070318,1.62954534887201
3.89516310288773,2.8150488883464,2.45629263535475,3.09363053469114
2.23096364278468,2.45345111524498,2.32181353123637,3.13913429693036
2.07964496935276,3.67033735544431,3.11575572332805,2.23097977786668
4.00258007787261,2.32986051599215,2.60663645932175,3.50251727002369
4.47506068180847,4.60596270169872,2.66021798592985,5.9650971838845
1.85432524172819,2.54179877016438,2.84369942250354,2.85164159533545
2.37282379440723,2.77104635432081,3.33727257924266,2.11490046568171
2.62952247535876,3.35650814756248,1.91280355485527,3.17689930035224
2.14409087663841,2.35126284563968,2.41581034177111,2.89070130389543
0.609154829336349,2.49247699692078,1.76851901925518,2.52231764871606
3.19610824810648,4.08333156902141,3.25656861335704,3.38245909362127
2.0010519838112,0.494581105100786,2.84633155324834,1.96130820322994
0.774916239269771,2.01534751639998,2.60491768248705,-0.387451390344715
1.20861258842156,1.57777505980149,1.19324831251227,1.84269878604599
2.66802958943815,3.06886562013176,2.5705729476784,3.54590500124636
2.95608054395083,2.81524832235604,2.62318939122602,2.87763118052128
1.91159504608504,1.73143000831182,1.88558325125501,2.45917086678507
2.45933346303024,2.55323098096072,-0.262163204126998,2.51107559900803
3.24089412579664,1.27100370177675,3.9567188532347,7.62579659873875
3.65811379819548,5.57405053409242,2.93370925859865,2.94686368831522
4.01868394973808,4.02234562824535,3.24959954683923,2.62443558033939
0.450504483995735,1.13396821859972,1.00186889465913,0.471719999127748
2.71898664112145,3.08065025202527,3.41685941189692,3.56914697354447
1.54957522496613,2.35884070361034,2.42504785285617,2.18965718528463
3.39453305253316,2.43184500757837,1.9376597539828,2.00972170317357
1.91909507424194,1.41982431905078,2.92705402790252,2.68014189644512
2.93730429143091,2.15659253457132,2.66569338143876,3.18576926870864
3.80748585718741,2.72154366868471,3.21006317328971,3.31682160717643
2.68307096538718,2.73956352464897,2.04635594386674,1.96429907561099
-1.77671767885443,0.83429147346575,2.93514171277333,2.46442502740092
2.59593731345918,2.38034276852304,1.68446878594407,2.03329378874012
2.70068805115099,2.42873760285915,3.29682543436641,2.43548442577415
2.47117549923354,2.95721188397836,2.98670714155188,1.38824945053238
1.49915721879314,3.41831585265881,1.99863115621839,2.00489432486589
3.20634937848033,1.80855754509792,2.32144445199348,3.5169481615024
1.13633261238531,1.0464044077021,1.22141380294723,1.06169679806497
1.4736176359839,2.12604256587579,1.50317835305044,3.06014687193217
1.22227073468007,3.27018512088624,3.21612154419998,3.47725112524362
5.12394241528228,1.823248839737,1.95974946249944,3.4551573220485
1.97200032860437,3.6571626037409,3.39717425659273,2.69744811618927
3.52360699998677,3.39111777218637,4.35596838345042,3.30133395647507
2.30043871933391,2.29999479358844,3.38264488780857,3.04246335450948
0.908335957901904,3.44780019731536,2.17174891868416,2.54125712675723
2.35504322301771,4.47003678310968,2.99092904844378,2.90616966949364
0.444048548453096,2.39205735919115,1.26075575932727,0.0829768512339899
2.21197191046656,2.73109368939083,2.82777526186037,2.48290730731903
2.56426441777751,3.05424216304159,3.23723431390385,3.32872716747234
10.966293650144,6.065168006241,9.43768954609521,6.85203627319226
1.69597780900079,0.846577453029009,1.53545051766109,1.59277704906831
1.45368052955496,3.26330838685172,2.67741604266216,2.0695664199485
2.59859824236918,3.526810301069,2.68984471940371,3.70869009502487
-0.572348222409985,1.01380604274097,0.425189409130902,1.77896390671993
2.60726416201433,1.8243925392154,2.08059820582391,2.34033431708691
1.86769383774651,1.18840992183814,0.494842067313912,1.30393290629493
2.62359129109518,4.44690656848522,2.48503571171935,2.18510805163952
1.50911777130224,0.513015207833091,0.909889449111326,2.40464303999965
2.65497333128646,2.69588552101812,2.49023931056692,3.16165538407004
2.36375221937368,3.05935015667841,3.56468137605131,1.40598408433739
3.22099751873399,2.57984889909286,1.60562329314569,2.09414804869224
1.43345776149425,1.92328776403466,0.994790917258856,0.944841134247711
0.753993674513395,1.23679043859647,1.77936782775888,1.11813590440524
3.63538535835475,3.44007710845032,3.05203040267081,2.62076239516545
2.25124754595984,3.56058473108249,3.1676388350784,3.75037035759619
2.34406040311468,2.5215372905809,2.23884315505028,2.06956422988214
1.91755479039049,0.260705816957681,1.77574297785664,0.759858043890818
1.20949313576987,1.65771128267197,1.6915521860279,0.372295194571786
4.45083156242449,4.3084553418057,2.76471701843315,2.97699556000843
1.81164083302574,2.27110672119078,2.65742260129921,2.46541011573464
5.64620508065078,3.52726531417388,4.45292847940636,4.15744028370194
2.17280218503579,2.56852685158179,3.15163854593769,2.12305439291018
1.73080347911495,2.69455765995123,2.43801521558264,2.23489877000795
3.64610052180073,0.52632002344402,1.08406307064891,2.27891434589519
4.09192364124477,4.03900251129539,3.87044826867618,4.61160870710672
2.65298983217602,0.504838047843409,1.09540678642639,0.668436616340225
3.8988505130893,0.534596894630061,3.12569286638679,1.48131905636599
2.82849019517483,1.67493684808302,2.49576484073671,2.68581089972106
0.713707200777244,3.3506478414652,1.35059828821866,2.04025643182842
2.68138890488527,4.04985542534544,4.2449425670126,0.364801810032263
-0.651475674276651,1.24016357665597,1.5681715804293,2.81138454103225
1.89813981515857,2.24626514122507,2.54194942905112,1.75136123794037
2.60012902837641,4.75257796571167,4.5586970958544,2.82878733663834
-0.152766618711776,1.96653967249419,0.00901983774116744,0.250746451355818
1.80680938881954,2.90710833918939,3.24913900692011,4.10624932488379
2.46005923773818,1.8143669063922,2.43063591765801,2.03382969208373
1.56662579532167,1.26727862096169,2.12973908491061,2.75222879780341
3.09565070013859,1.94594482309909,2.23547881923471,2.4295512626931
2.47991612128659,3.49598146789774,3.61551867450021,4.66056167665633
6.04081166766278,3.08220687507147,0.597894338832103,1.8261827416001
2.07839038363908,2.32452121468855,2.53709435946197,2.83103827798021
1.66590199519561,2.92513184534898,2.01099876749192,1.87323140875807
2.00612474296223,2.35838744310519,3.34220027234778,1.81161488709555
-0.646558064386935,-7.18157503778014,-1.40547715177272,0.425390429957249
2.71066681658116,3.16919044791766,2.60465170479844,3.31021393461405
2.83782354951064,2.90692896364137,2.98627913966518,3.15000622169981
3.37206916946301,3.13094355232123,3.05718893885847,3.24049773135863
2.23908780005041,1.65773881018149,2.82874671206569,2.35311796676417
1.647415144213,3.5154575250195,2.49833969795108,2.95367546604641
1.79123866443453,2.00766584487499,1.63810361116706,2.15723320691989
2.30727744404922,1.6785472244939,1.31934877408018,1.91994396133117
-0.34910445191992,0.524059584053228,0.739579876688601,0.16475398814207
3.98273507618544,2.76380432219671,2.80455751899637,1.37759830118444
3.36427100145732,3.46961141685546,2.92047372937749,3.28936117653782
1.90200880475623,1.20261650505251,1.0835026638466,0.74750346274746
2.26944860913157,1.4531779542966,1.99431443766288,1.28130688409914
2.33957035380133,1.58619498953828,2.0398388987283,2.742908056846
3.09215653716833,2.26339997106534,2.14590616953837,1.7368252365504
1.00715282606826,2.35331550549851,1.91543693065168,1.83496995163176
2.94351090951327,2.69885875779756,2.37505852338857,2.65107356208
3.40617396882119,0.2828560070566,2.59379804820542,4.32449302129194
3.55224139968996,2.46503193987968,2.73153600776958,3.26155821539938
2.75999808634449,3.20755225782213,3.02682032315629,2.48073968316636
2.93763466721123,2.71703129841538,2.56036591436509,2.47096347353897
3.16290480977217,3.83475713025943,2.13551186554853,3.60723423002024
2.34969725386512,1.69718702036773,4.18746664448817,2.67226494211638
2.11114788261908,2.02039909178952,3.33492068104391,3.63475831598693
3.35949829766713,3.23102897814486,3.33132587045677,3.44671156303813
2.40253977365685,3.04235583266156,1.91569016002009,3.1788208141297
0.451209316126074,0.842824556705236,3.07256184058224,2.88244930508915
4.44387406292388,3.42545992162668,3.43727923098232,3.2296399323056
-0.7802836655151,3.10070625387808,4.12663111390159,5.09307633629179
1.88495609164689,2.85258614314357,2.94497473258035,2.05441691387073
5.35689563565074,6.15309119232454,4.70035226741103,4.20381403793706
5.7176857473479,11.344776503202,7.79052433249699,5.03501377180055
3.93844514556631,3.69589333402172,3.98063227750599,4.4808998904283
2.95003642736666,2.62001064904865,2.18834659589796,2.83951484829232
2.70430998682254,1.88845458850146,2.84944766511341,1.90464260052435
4.27751965547487,3.40647590995895,3.13008006453627,3.76777390810939
5.50322947806437,6.08038939999135,4.16238355558161,5.01936384401017
2.27427762707167,2.98235518767472,1.83880180841234,2.08721845306344
1.13938866233491,1.09181147871205,2.62961172684592,0.93762985238419
2.66807836207637,3.50440382583911,3.33285919124907,3.86364640950107
2.33055993574323,1.52813089621314,2.57338831929082,1.66995792271042
0.773143467010126,2.40179772762316,2.42400982239313,3.9139752288396
1.81968409431242,-0.352803167564789,1.89019760215596,1.87415796629995
1.3196445222851,3.66036719387508,3.08974205401922,1.23284589783042
6.19954359983649,2.62517815232204,3.95775191968766,5.97690515288733
2.5697577766696,2.75386414745233,2.83927121680567,2.18238093858713
3.05568318832145,2.09300244798552,3.33809710632566,3.42821609762804
1.51590591416927,1.7360642673495,2.93487601596715,1.88859090280994
2.10176131114793,2.51127756065608,2.64949209913702,2.24070305518611
0.530673973066577,1.2634825829587,1.4937320302252,1.09672544369568
3.29545313046717,2.32755716317496,3.29698154270728,2.73306318689291
2.26788447208347,2.17490298544923,1.42450378014886,2.5188855022937
1.75290551371446,2.06564998250631,2.80616771155517,2.71287840941083
1.07077629503021,3.29484865566168,2.10978756630362,2.43833821788384
3.93299308610602,4.37817655821564,3.52357733456595,2.7393687873724
2.2830553226184,0.156326577342138,1.48594561900472,1.49232561529713
3.70279646834679,3.9820325246782,3.60287606512442,3.15175743892456
2.58505966376839,2.97300435389124,2.89483570022114,3.08009154969041
2.24018869861625,2.84465677417884,2.54008293370813,2.38391203573336
5.98579891152531,1.92263083139125,5.28474095281789,4.00452973683467
5.90280777986379,3.50951854416105,3.74514970378601,3.80598095514113
2.57200814463624,4.01143293095403,2.38083417352347,1.43410636093835
3.39960513079701,1.35553411792766,2.95569114989894,3.71020257788078
1.90128545803561,2.30635473750371,1.81872723447527,1.98299310154126
4.24280526296387,4.14031075838592,3.70320283237086,3.23648142440206
3.7772314965467,4.38174406428182,3.78639982497684,3.31291098410498
-1.32227665556917,-5.89777053709329,-1.65168977261781,0.50063773602709
1.19505797669838,1.73931717477829,2.70961653330262,1.30647259289337
-1.04401314771619,4.40140681357527,1.81179120365541,0.978295025755889
2.0548922223351,3.87751286106344,2.97266849932616,2.00624114014968
3.24885781127565,2.82044850320797,1.70701572835276,1.93240067024245
2.40991666297449,2.31598020400279,1.94730650215196,2.1843383515233
2.52892803301991,2.36887270308809,2.66428604069542,2.66992318628069
1.7178237885338,5.2514644580379,1.3907510977365,0.757047711850281
2.45744682244031,2.83876920964849,3.93393663318761,4.67392604531262
2.45034915151112,4.27198815230803,2.58765514384459,2.4856315648332
2.50220321660909,3.4054801768713,2.39117009780131,3.54090249614087
2.21309547830472,2.46422182922894,2.30757684937364,1.37642879305616
3.227072587336,2.27965602020358,2.54791219274501,0.871987886876484
5.08227021666545,2.74849577782103,5.26662795638636,3.90974527065348
4.19676974653392,2.75826582784915,3.27936195125972,5.09750268603145
0.885699672106419,1.68602386120707,1.63350508099119,1.10701799252637
1.52183076022102,2.69587530726819,1.73527386386708,1.92052395891631
4.61103609383062,3.46126238404589,3.84127338251427,2.30579141259637
1.98073227634779,1.91060733711058,0.826643046066801,2.95602254543295
2.6160201409073,1.39088917736496,2.60295767638895,3.07899381204868
3.94923630638456,3.69874498986622,2.54937779735419,2.83413537979446
3.32633644324145,2.43544743473338,3.76316356387288,2.62086734056003
2.29117250296451,1.71684159984207,2.37897758151662,1.6590289092165
1.27460443595175,2.89443424209688,2.04576900976288,1.89847594726064
2.25900132149216,2.65543434357112,2.89311907477527,3.02820821817584
0.496679975999698,0.490707184550277,-0.0576432258205939,3.37283400218558
2.93825204684764,3.4449890404254,2.57144078763498,2.82077414181651
3.01990593278972,2.40456086484408,1.94230199147729,2.21457006330349
2.29163729021371,1.58445303034257,1.6522088572009,2.59350530251641
1.81998478529954,2.98716202426706,1.13366425999827,-0.168975880087144
2.03687377424749,3.1765291661717,3.02705859369422,3.49673639829766
1.95588332765296,1.20131771522636,1.1289842042953,1.68108942844157
0.764324934487066,1.30869755183748,1.12586949536965,-0.849354891918707
3.90889192702017,5.51698018964651,2.12179250452343,3.05393527517895
5.56301469982483,6.59408593622224,6.37405524118962,5.84000257212885
1.37101831098675,2.82939910218519,0.321347565599059,1.9076265830343
2.04983177765482,2.3026455106967,3.50420659647195,3.50883266594295
0.960792464508537,1.921724343736,2.10665493932118,3.07865311145467
2.91563485755758,3.0465866326982,2.52637319412721,2.50221149451356
1.80248699026967,1.7480180401352,1.80137805527874,1.1077094923384
3.23229935600235,2.09187534274414,1.89450357596734,0.538233015209196
2.35804380207238,3.10013240391838,2.90843213337375,3.45911685380297
3.89875204091228,3.76254167488409,3.52205722373148,3.57495188458657
2.68571805287635,1.48932571144514,2.81140098241288,2.66797447174742
3.05762497565036,3.33117452195958,2.6088498861361,2.86656911423375
1.59768410120682,1.30247044071789,2.03663889755384,2.15940437165319
0.778404651633618,0.914911634736723,2.15288841196555,1.20769762876868
3.78280163041024,4.73968588092632,3.51577916984476,2.88913445812829
2.68707236183681,1.65176237523138,2.56354831020698,2.32402405029339
1.9263852596965,1.71559204534617,1.75687909666898,1.71263462518593
2.94571475607356,1.5170260458431,3.07389579218295,4.06816025344902
2.41853808112501,1.41858891369163,1.78515904570787,2.40676421087238
5.51287580705516,3.11946825673954,3.17914285981751,3.30744892038035
1.14582502139652,2.17388898346824,1.55153211957536,1.67137009144802
2.99781419952955,3.61138398524566,2.89152554965873,3.00813645086721
